wkt_geom	Entity	Layer	Color	Linetype	Elevation	ORIG_FID	x	y
PointZ (392244.27220000000670552 283200.39039999997476116 2.41199981040878431)	3DPolyline	차선_점선	2	Continuous	2.42534811247	485	392244.2722	283200.3904
PointZ (392223.92460000002756715 283217.96830000000772998 2.50543792486252093)	3DPolyline	차선_점선	2	Continuous	2.42534811247	485	392223.9246	283217.9683
PointZ (392231.25469999999040738 283211.27000000001862645 2.57217943518661851)	3DPolyline	차선_점선	2	Continuous	2.42534811247	485	392231.2547	283211.27
PointZ (392228.19229999999515712 283212.45030000002589077 2.50543792486252093)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392228.1923	283212.4503
PointZ (392226.26697970752138644 283215.82781596900895238 2.52361699880730983)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392226.26698	283215.827816
PointZ (392229.46509999997215346 283209.54790000000502914 2.50543792486252093)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392229.4651	283209.5479
PointZ (392228.70789999997941777 283211.32020000001648441 2.53213452899215996)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392228.7079	283211.3202
PointZ (392230.29359999997541308 283205.01850000000558794 2.51878622692734044)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392230.2936	283205.0185
PointZ (392230.06890000001294538 283206.54249999998137355 2.51878622692734044)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392230.0689	283206.5425
PointZ (392230.38530000002356246 283202.37599999998928979 2.51878622692734044)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392230.3853	283202.376
PointZ (392230.38510000001406297 283203.72470000002067536 2.51878622692734044)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392230.3851	283203.7247
PointZ (392230.12829999998211861 283200.30499999999301508 2.51878622692734044)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392230.1283	283200.305
PointZ (392230.30810000002384186 283201.32439999998314306 2.51878622692734044)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392230.3081	283201.3244
PointZ (392229.04639999999199063 283197.84710000001359731 2.49208962279770141)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392229.0464	283197.8471
PointZ (392229.82189999998081475 283199.29029999999329448 2.51878622692734044)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392229.8219	283199.2903
PointZ (392227.81839999998919666 283196.13760000001639128 2.41199981040878431)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392227.8184	283196.1376
PointZ (392228.28029999998398125 283196.67680000001564622 2.47874132073288189)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392228.2803	283196.6768
PointZ (392204.81229999999050051 283242.02759999997215346 2.48541547176529454)	3DPolyline	차선_실선	1	Continuous	2.48541547177	487	392204.8123	283242.0276
PointZ (392227.47749999997904524 283196.00699999998323619 2.43202226350601869)	3DPolyline	차선_점선	2	Continuous	2.52361699881	486	392227.4775	283196.007
PointZ (392192.63630625995574519 283258.71867841749917716 2.47331212448793059)	3DPolyline	차선_실선	1	Continuous	2.47331212449	488	392192.636306	283258.718678
PointZ (392190.44647589570377022 283256.63078943104483187 2.55308792117806815)	3DPolyline	차선_실선	1	Continuous	2.48541547177	487	392190.446476	283256.630789
PointZ (392203.7014000000199303 283251.82679999998072162 2.43202226350601558)	3DPolyline	차선_실선	1	Continuous	2.43202226351	489	392203.7014	283251.8268
PointZ (392204.0617000000202097 283247.03509999997913837 2.43202226350601558)	3DPolyline	차선_실선	1	Continuous	2.47331212449	488	392204.0617	283247.0351
PointZ (392263.04710000002523884 283187.19390000001294538 2.29853924285782307)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	490	392263.0471	283187.1939
PointZ (392194.85591912252129987 283260.83496346190804616 2.45940607533665334)	3DPolyline	차선_실선	1	Continuous	2.43202226351	489	392194.855919	283260.834963
PointZ (392278.00890000001527369 283177.418500000028871 2.32523584698746211)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	490	392278.0089	283177.4185
PointZ (392269.28789999999571592 283182.97769999998854473 2.28519094079300356)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	490	392269.2879	283182.9777
PointZ (392262.82317733712261543 283186.86245069617871195 2.29853924285782307)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	491	392262.823177	283186.862451
PointZ (392285.21302827831823379 283173.03982581367017701 2.27009895185808519)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	490	392285.213028	283173.039826
PointZ (392277.79749411065131426 283177.07890343613689765 2.32523584698746211)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	491	392277.797494	283177.078903
PointZ (392269.06839375174604356 283182.64326702465768903 2.28519094079300356)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	491	392269.068394	283182.643267
PointZ (392273.9754172230605036 283168.84643737674923614 2.19543555482637798)	3DPolyline	차선_실선	1	Continuous	2.19543555483	492	392273.975417	283168.846437
PointZ (392285.00268954440252855 283172.69958067539846525 2.27011962404644807)	3DPolyline	차선_겹선(1)	1	Continuous	2.29853924286	491	392285.00269	283172.699581
PointZ (392265.38689999998314306 283177.90379999997094274 2.2651684876957745)	3DPolyline	차선_실선	1	Continuous	2.2651684877	493	392265.3869	283177.9038
PointZ (392266.20939999999245629 283173.71059999999124557 2.25182018563095498)	3DPolyline	차선_실선	1	Continuous	2.19543555483	492	392266.2094	283173.7106
PointZ (392277.1559203082579188 283174.02762191207148135 2.37275929479343706)	3DPolyline	차선_실선	1	Continuous	2.37275929479	494	392277.15592	283174.027622
PointZ (392275.55795600666897371 283171.42446520831435919 2.36167078715128342)	3DPolyline	차선_실선	1	Continuous	2.2651684877	493	392275.557956	283171.424465
PointZ (392276.27179999998770654 283185.59769999998388812 2.18507867530685518)	3DPolyline	차선_실선	1	Continuous	2.18507867531	495	392276.2718	283185.5977
PointZ (392269.99819999997271225 283178.5261000000173226 2.35860660214951112)	3DPolyline	차선_실선	1	Continuous	2.37275929479	494	392269.9982	283178.5261
PointZ (392276.06819999997969717 283189.43530000001192093 2.17173037324203566)	3DPolyline	차선_실선	1	Continuous	2.17173037324	496	392276.0682	283189.4353
PointZ (392266.64119385409867391 283191.88400925946189091 2.19964286082597393)	3DPolyline	차선_실선	1	Continuous	2.18507867531	495	392266.641194	283191.884009
PointZ (392272.78350000001955777 283184.24119999998947605 2.29186509182541132)	3DPolyline	차선_실선	1	Continuous	2.29186509183	497	392272.7835	283184.2412
PointZ (392268.3019548385636881 283194.48093632457312196 2.15729138133101017)	3DPolyline	차선_실선	1	Continuous	2.17173037324	496	392268.301955	283194.480936
PointZ (392264.68461537163238972 283189.75447796878870577 2.27618756456990656)	3DPolyline	차선_점선	2	Continuous	2.27618756457	498	392264.684615	283189.754478
PointZ (392265.05387583206174895 283189.40192473860224709 2.23357526894164371)	3DPolyline	차선_실선	1	Continuous	2.29186509183	497	392265.053876	283189.401925
PointZ (392249.59059999999590218 283200.85450000001583248 2.37195490421432753)	3DPolyline	차선_점선	2	Continuous	2.27618756457	498	392249.5906	283200.8545
PointZ (392257.85310000000754371 283194.66499999997904524 2.31856169595504946)	3DPolyline	차선_점선	2	Continuous	2.27618756457	498	392257.8531	283194.665
PointZ (392235.78739999997196719 283211.97979999997187406 2.53213452899216174)	3DPolyline	차선_점선	2	Continuous	2.27618756457	498	392235.7874	283211.9798
PointZ (392242.60119999997550622 283206.28120000002672896 2.45204471660324463)	3DPolyline	차선_점선	2	Continuous	2.27618756457	498	392242.6012	283206.2812
PointZ (392226.11300000001210719 283220.26169999997364357 2.46539301866806415)	3DPolyline	차선_점선	2	Continuous	2.27618756457	498	392226.113	283220.2617
PointZ (392228.94689999998081475 283217.85659999999916181 2.5054379248625227)	3DPolyline	차선_점선	2	Continuous	2.27618756457	498	392228.9469	283217.8566
PointZ (392094.98920000001089647 283345.10340000002179295 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392094.9892	283345.1034
PointZ (392095.38150000001769513 283344.54749999998603016 2.61889849241349459)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392095.3815	283344.5475
PointZ (392094.8991999999852851 283345.96220000000903383 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392094.8992	283345.9622
PointZ (392094.87689999997382984 283345.52730000001611188 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392094.8769	283345.5273
PointZ (392095.22730000002775341 283346.63270000001648441 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392095.2273	283346.6327
PointZ (392095.02399999997578561 283346.34909999999217689 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392095.024	283346.3491
PointZ (392095.94510000001173466 283346.96480000001611188 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392095.9451	283346.9648
PointZ (392095.51309999998193234 283346.81300000002374873 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392095.5131	283346.813
PointZ (392096.51419999997597188 283346.88250000000698492 2.61889849241349459)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392096.5142	283346.8825
PointZ (392096.18249999999534339 283346.97529999999096617 2.63224679447831411)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392096.1825	283346.9753
PointZ (392103.65690000000176951 283339.90840000001480803 2.64559509654313363)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392103.6569	283339.9084
PointZ (392096.77439999999478459 283346.75050000002374873 2.61889849241349459)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392096.7744	283346.7505
PointZ (392185.05780695757130161 283257.8506223427830264 2.54139230755371104)	3DPolyline	차선_겹선(1)	1	Continuous	2.54139230755	476	392185.057807	283257.850622
PointZ (392121.4703999999910593 283321.81890000001294538 2.6455950965431323)	3DPolyline	도로경계	6	HIDDEN2	2.64559509654	475	392121.4704	283321.8189
PointZ (392208.58289999997941777 283233.94949999998789281 2.43202226350602446)	3DPolyline	차선_겹선(1)	1	Continuous	2.54139230755	476	392208.5829	283233.9495
PointZ (392190.42729999998118728 283252.38900000002468005 2.51211207589494157)	3DPolyline	차선_겹선(1)	1	Continuous	2.54139230755	476	392190.4273	283252.389
PointZ (392184.77535201422870159 283257.56736448628362268 2.54137679581167264)	3DPolyline	차선_겹선(1)	1	Continuous	2.54137679581	477	392184.775352	283257.567364
PointZ (392224.06410000001778826 283218.155399999988731 2.48541547176530253)	3DPolyline	차선_겹선(1)	1	Continuous	2.54139230755	476	392224.0641	283218.1554
PointZ (392208.29755720228422433 283233.66917921614367515 2.43202226350602446)	3DPolyline	차선_겹선(1)	1	Continuous	2.54137679581	477	392208.297557	283233.669179
PointZ (392190.14269879617495462 283252.1079261657432653 2.51211207589494157)	3DPolyline	차선_겹선(1)	1	Continuous	2.54137679581	477	392190.142699	283252.107926
PointZ (392228.03669999999692664 283205.28259999997681007 2.60555019034867508)	3DPolyline	차선_실선	1	Continuous	2.60555019035	478	392228.0367	283205.2826
PointZ (392223.77844182698754594 283217.87540105677908286 2.48541547176530253)	3DPolyline	차선_겹선(1)	1	Continuous	2.54137679581	477	392223.778442	283217.875401
PointZ (392226.64130000001750886 283210.95419999997830018 2.59220188828385334)	3DPolyline	차선_실선	1	Continuous	2.59220188828	479	392226.6413	283210.9542
PointZ (392209.60420000000158325 283223.71179999999003485 2.43202226350602135)	3DPolyline	차선_실선	1	Continuous	2.60555019035	478	392209.6042	283223.7118
PointZ (392231.03299999999580905 283193.19839999999385327 2.4720671697004768)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392231.033	283193.1984
PointZ (392214.06040000001667067 283223.50050000002374873 2.51211207589493624)	3DPolyline	차선_실선	1	Continuous	2.59220188828	479	392214.0604	283223.5005
PointZ (392231.13109999999869615 283190.97509999998146668 2.31188754492264259)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392231.1311	283190.9751
PointZ (392231.90250000002561137 283192.39059999998426065 2.43202226350601824)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392231.9025	283192.3906
PointZ (392229.46899999998277053 283187.35379999998258427 2.23179773253372549)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392229.469	283187.3538
PointZ (392230.33130000001983717 283189.43709999998100102 2.32523584698746211)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392230.3313	283189.4371
PointZ (392228.3359000000054948 283183.5356000000028871 2.21844943046890597)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392228.3359	283183.5356
PointZ (392228.7776999999769032 283185.41570000001229346 2.20510112840408645)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392228.7777	283185.4157
PointZ (392227.98910000000614673 283179.60619999998016283 2.12501131601516935)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392227.9891	283179.6062
PointZ (392228.09970000002067536 283181.65429999999469146 2.15170792014480838)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392228.0997	283181.6543
PointZ (392220.95929999998770654 283193.20449999999254942 2.27184263872818404)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392220.9593	283193.2045
PointZ (392224.82219999999506399 283186.03549999999813735 2.20510112840408645)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392224.8222	283186.0355
PointZ (392224.02529999997932464 283191.94900000002235174 2.32523584698746211)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392224.0253	283191.949
PointZ (392222.9790999999968335 283192.28720000002067536 2.29853924285782307)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392222.9791	283192.2872
PointZ (392226.35450000001583248 283191.88429999997606501 2.35193245111710114)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392226.3545	283191.8843
PointZ (392225.32579999999143183 283191.82689999998547137 2.32523584698746211)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392225.3258	283191.8269
PointZ (392229.45169999997597188 283192.63390000001527369 2.33858414905228162)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392229.4517	283192.6339
PointZ (392227.44709999999031425 283192.05609999998705462 2.32523584698746211)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392227.4471	283192.0561
PointZ (392227.98910000000614673 283179.60619999998016283 2.12501131601516935)	3DPolyline	차선_실선	1	Continuous	2.12501131602	481	392227.9891	283179.6062
PointZ (392231.03299999999580905 283193.19839999999385327 2.4720671697004768)	3DPolyline	차선_실선	1	Continuous	2.4720671697	480	392231.033	283193.1984
PointZ (392234.51189999998314306 283189.79100000002654269 2.40532565937638187)	3DPolyline	차선_실선	1	Continuous	2.40532565938	482	392234.5119	283189.791
PointZ (392228.30147072690306231 283178.81916198850376531 2.16939981413680227)	3DPolyline	차선_실선	1	Continuous	2.12501131602	481	392228.301471	283178.819162
PointZ (392233.35529999999562278 283187.42060000001220033 2.31188754492264525)	3DPolyline	차선_실선	1	Continuous	2.40532565938	482	392233.3553	283187.4206
PointZ (392234.19239999999990687 283189.26280000002589077 2.40532565937638187)	3DPolyline	차선_실선	1	Continuous	2.40532565938	482	392234.1924	283189.2628
PointZ (392235.27409999998053536 283188.20459999999729916 2.35193245111710381)	3DPolyline	차선_실선	1	Continuous	2.40532565938	482	392235.2741	283188.2046
PointZ (392232.45659999997587875 283185.19109999999636784 2.29853924285782574)	3DPolyline	차선_실선	1	Continuous	2.40532565938	482	392232.4566	283185.1911
PointZ (392224.43550000002142042 283200.07439999998314306 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392224.4355	283200.0744
PointZ (392234.51189999998314306 283189.79100000002654269 2.40532565937638187)	3DPolyline	차선_실선	1	Continuous	2.40532565938	482	392234.5119	283189.791
PointZ (392227.65169999998761341 283196.71799999999348074 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392227.6517	283196.718
PointZ (392227.44030000001657754 283197.1068000000086613 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392227.4403	283197.1068
PointZ (392227.66830000001937151 283196.17210000002523884 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392227.6683	283196.1721
PointZ (392227.70130000001518056 283196.41310000000521541 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392227.7013	283196.4131
PointZ (392227.2674000000115484 283195.9133000000147149 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392227.2674	283195.9133
PointZ (392227.47749999997904524 283196.00699999998323619 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392227.4775	283196.007
PointZ (392224.9529999999795109 283195.79210000002058223 2.44537056557083821)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392224.953	283195.7921
PointZ (392225.86639999999897555 283195.75119999999878928 2.43202226350601869)	3DPolyline	차선_실선	1	Continuous	2.43202226351	483	392225.8664	283195.7512
